video_id,window_start,window_end,views_count,unique_users,avg_watch_ratio,growth_rate,engagement_count,hot_score,predicted_hot,hot_label,cache_rank,cache_priority,cache_decision,reason
2124523,2022-05-03 05:30:00+07:00,2022-05-03 06:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67639,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2125152,2022-04-28 14:30:00+07:00,2022-04-28 15:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67640,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2125763,2022-05-01 11:00:00+07:00,2022-05-01 11:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67641,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2550121,2022-04-29 02:30:00+07:00,2022-04-29 03:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67642,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2125899,2022-04-25 03:00:00+07:00,2022-04-25 03:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67643,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2126163,2022-05-05 05:30:00+07:00,2022-05-05 06:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67644,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2549506,2022-04-23 10:30:00+07:00,2022-04-23 11:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67645,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2549053,2022-04-26 12:30:00+07:00,2022-04-26 13:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67646,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2548994,2022-04-27 15:30:00+07:00,2022-04-27 16:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67647,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2126527,2022-04-30 22:30:00+07:00,2022-04-30 23:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67648,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2126740,2022-05-01 11:00:00+07:00,2022-05-01 11:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67649,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2123649,2022-05-06 02:00:00+07:00,2022-05-06 02:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67650,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2551133,2022-05-06 23:30:00+07:00,2022-05-07 00:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67651,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2548738,2022-04-25 04:30:00+07:00,2022-04-25 05:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67652,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2123293,2022-05-05 00:00:00+07:00,2022-05-05 00:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67653,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2121055,2022-05-05 13:00:00+07:00,2022-05-05 13:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67654,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2554232,2022-05-06 11:00:00+07:00,2022-05-06 11:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67655,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2554212,2022-05-06 14:30:00+07:00,2022-05-06 15:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67656,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2554196,2022-04-22 01:30:00+07:00,2022-04-22 02:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67657,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2554052,2022-04-22 23:00:00+07:00,2022-04-22 23:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67658,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2553638,2022-04-25 17:30:00+07:00,2022-04-25 18:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67659,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2553568,2022-04-30 06:00:00+07:00,2022-04-30 06:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67660,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2553071,2022-05-04 06:00:00+07:00,2022-05-04 06:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67661,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2552976,2022-05-01 16:30:00+07:00,2022-05-01 17:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67662,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2121886,2022-04-26 14:30:00+07:00,2022-04-26 15:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67663,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2122281,2022-04-26 03:00:00+07:00,2022-04-26 03:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67664,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2552384,2022-04-24 12:30:00+07:00,2022-04-24 13:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67665,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2552381,2022-04-29 11:30:00+07:00,2022-04-29 12:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67666,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2552281,2022-04-30 03:00:00+07:00,2022-04-30 03:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67667,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2123083,2022-04-29 11:00:00+07:00,2022-04-29 11:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67668,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2123194,2022-04-23 22:00:00+07:00,2022-04-23 22:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67669,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2551425,2022-04-26 03:30:00+07:00,2022-04-26 04:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67670,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2551422,2022-04-30 07:30:00+07:00,2022-04-30 08:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67671,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2551348,2022-05-04 08:00:00+07:00,2022-05-04 08:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67672,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2126816,2022-04-27 08:00:00+07:00,2022-04-27 08:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67673,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2548540,2022-05-05 17:00:00+07:00,2022-05-05 17:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67674,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2120800,2022-05-06 15:30:00+07:00,2022-05-06 16:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67675,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2546255,2022-05-04 11:30:00+07:00,2022-05-04 12:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67676,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2130387,2022-05-01 05:00:00+07:00,2022-05-01 05:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67677,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2130473,2022-04-30 02:00:00+07:00,2022-04-30 02:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67678,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2130498,2022-04-25 12:30:00+07:00,2022-04-25 13:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67679,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2545456,2022-04-24 00:30:00+07:00,2022-04-24 01:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67680,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2130781,2022-05-03 13:00:00+07:00,2022-05-03 13:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67681,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2545316,2022-04-23 12:00:00+07:00,2022-04-23 12:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67682,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2545245,2022-05-02 15:00:00+07:00,2022-05-02 15:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67683,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2130785,2022-04-22 05:30:00+07:00,2022-04-22 06:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67684,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2130826,2022-05-03 04:00:00+07:00,2022-05-03 04:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67685,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2131142,2022-04-26 20:30:00+07:00,2022-04-26 21:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67686,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2131376,2022-04-25 00:30:00+07:00,2022-04-25 01:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67687,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2131495,2022-05-03 12:00:00+07:00,2022-05-03 12:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67688,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2544203,2022-04-24 12:00:00+07:00,2022-04-24 12:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67689,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2132269,2022-04-27 07:30:00+07:00,2022-04-27 08:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67690,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2132661,2022-04-28 14:00:00+07:00,2022-04-28 14:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67691,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2133006,2022-05-08 12:30:00+07:00,2022-05-08 13:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67692,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2543224,2022-04-29 02:30:00+07:00,2022-04-29 03:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67693,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2543021,2022-04-30 13:00:00+07:00,2022-04-30 13:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67694,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2542994,2022-04-24 10:30:00+07:00,2022-04-24 11:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67695,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2129931,2022-04-28 12:30:00+07:00,2022-04-28 13:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67696,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2129860,2022-04-22 11:00:00+07:00,2022-04-22 11:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67697,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2127178,2022-05-03 21:30:00+07:00,2022-05-03 22:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67698,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2546410,2022-04-26 15:30:00+07:00,2022-04-26 16:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67699,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2127333,2022-05-06 14:30:00+07:00,2022-05-06 15:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67700,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2127530,2022-04-29 09:00:00+07:00,2022-04-29 09:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67701,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2548166,2022-05-04 07:30:00+07:00,2022-05-04 08:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67702,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2127586,2022-04-26 13:30:00+07:00,2022-04-26 14:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67703,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2548024,2022-05-07 13:30:00+07:00,2022-05-07 14:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67704,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2547752,2022-04-22 04:30:00+07:00,2022-04-22 05:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67705,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2547751,2022-05-03 07:30:00+07:00,2022-05-03 08:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67706,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2128179,2022-04-22 21:00:00+07:00,2022-04-22 21:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67707,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2547342,2022-04-28 12:00:00+07:00,2022-04-28 12:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67708,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2128523,2022-04-25 21:00:00+07:00,2022-04-25 21:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67709,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2547241,2022-04-22 06:00:00+07:00,2022-04-22 06:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67710,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2129297,2022-05-07 15:00:00+07:00,2022-05-07 15:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67711,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2547121,2022-04-25 18:30:00+07:00,2022-04-25 19:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67712,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2547120,2022-05-04 10:30:00+07:00,2022-05-04 11:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67713,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2547004,2022-05-04 09:30:00+07:00,2022-05-04 10:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67714,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2546742,2022-05-08 13:00:00+07:00,2022-05-08 13:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67715,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2129350,2022-05-05 02:30:00+07:00,2022-05-05 03:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67716,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2129457,2022-05-04 06:30:00+07:00,2022-05-04 07:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67717,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2546412,2022-05-02 01:00:00+07:00,2022-05-02 01:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67718,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2554784,2022-04-24 00:00:00+07:00,2022-04-24 00:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67719,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2120726,2022-05-03 12:00:00+07:00,2022-05-03 12:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67720,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2133180,2022-04-28 12:30:00+07:00,2022-04-28 13:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67721,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2563275,2022-05-02 01:00:00+07:00,2022-05-02 01:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67722,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2112812,2022-05-06 13:00:00+07:00,2022-05-06 13:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67723,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2563103,2022-04-26 03:00:00+07:00,2022-04-26 03:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67724,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2562976,2022-04-22 13:30:00+07:00,2022-04-22 14:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67725,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2112981,2022-04-22 10:30:00+07:00,2022-04-22 11:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67726,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2562738,2022-05-02 04:00:00+07:00,2022-05-02 04:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67727,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2113557,2022-05-04 06:00:00+07:00,2022-05-04 06:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67728,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2562668,2022-04-26 01:30:00+07:00,2022-04-26 02:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67729,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2114355,2022-04-29 11:30:00+07:00,2022-04-29 12:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67730,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2562642,2022-05-05 19:30:00+07:00,2022-05-05 20:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67731,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2114701,2022-05-03 10:00:00+07:00,2022-05-03 10:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67732,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2114711,2022-04-22 11:30:00+07:00,2022-04-22 12:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67733,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2114817,2022-04-23 14:30:00+07:00,2022-04-23 15:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67734,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2114994,2022-05-02 13:30:00+07:00,2022-05-02 14:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67735,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2115110,2022-05-01 22:00:00+07:00,2022-05-01 22:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67736,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2561595,2022-05-03 22:30:00+07:00,2022-05-03 23:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67737,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2561526,2022-04-26 02:30:00+07:00,2022-04-26 03:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67738,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2115204,2022-05-03 04:00:00+07:00,2022-05-03 04:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67739,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2561164,2022-05-03 13:00:00+07:00,2022-05-03 13:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67740,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2560707,2022-05-05 06:00:00+07:00,2022-05-05 06:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67741,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2112755,2022-04-28 04:30:00+07:00,2022-04-28 05:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67742,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2563311,2022-05-04 08:00:00+07:00,2022-05-04 08:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67743,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2115699,2022-04-26 13:00:00+07:00,2022-04-26 13:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67744,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2563354,2022-05-01 16:00:00+07:00,2022-05-01 16:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67745,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2565117,2022-04-28 02:00:00+07:00,2022-04-28 02:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67746,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2564821,2022-04-28 21:30:00+07:00,2022-04-28 22:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67747,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2564773,2022-05-07 07:00:00+07:00,2022-05-07 07:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67748,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2564692,2022-05-01 13:30:00+07:00,2022-05-01 14:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67749,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2111142,2022-04-29 03:30:00+07:00,2022-04-29 04:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67750,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2111146,2022-05-03 04:00:00+07:00,2022-05-03 04:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67751,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2564513,2022-05-01 10:30:00+07:00,2022-05-01 11:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67752,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2111432,2022-05-03 01:00:00+07:00,2022-05-03 01:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67753,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2564502,2022-05-02 18:30:00+07:00,2022-05-02 19:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67754,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2111756,2022-05-02 11:00:00+07:00,2022-05-02 11:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67755,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2564314,2022-05-03 19:30:00+07:00,2022-05-03 20:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67756,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2564268,2022-05-01 15:00:00+07:00,2022-05-01 15:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67757,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2564168,2022-04-27 23:00:00+07:00,2022-04-27 23:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67758,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2563802,2022-05-02 14:00:00+07:00,2022-05-02 14:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67759,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2563797,2022-04-30 13:30:00+07:00,2022-04-30 14:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67760,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2563697,2022-04-24 02:30:00+07:00,2022-04-24 03:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67761,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2112138,2022-05-08 02:00:00+07:00,2022-05-08 02:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67762,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2112412,2022-05-03 11:30:00+07:00,2022-05-03 12:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67763,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2112449,2022-04-21 23:30:00+07:00,2022-04-22 00:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67764,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2560688,2022-05-02 05:00:00+07:00,2022-05-02 05:30:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67765,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2115858,2022-04-29 09:30:00+07:00,2022-04-29 10:00:00+07:00,2,1,0.0,2.0,0,0.0833333333333333,0,NOT_HOT,67766,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
