event_time,user_id,video_id,watch_time,duration,watch_ratio,is_click,is_like,is_share,timestamp
2022-05-03 12:28:30.166,868,134112,2.01,7.0,0.2871,0,0,0,2026-05-03T11:44:06.023+07:00
2022-04-27 13:05:31.191,177,2086325,26.968,8.433,1.0,1,0,0,2026-05-03T11:44:06.044+07:00
2022-04-30 05:10:28.910,462,2851959,4.649,68.0,0.0684,0,0,0,2026-05-03T11:44:06.064+07:00
2022-05-02 09:12:17.331,542,3591208,4.521,6.873,0.6578,0,0,0,2026-05-03T11:44:06.106+07:00
2022-05-02 08:58:13.413,7,2559903,9.05,8.366,1.0,1,0,0,2026-05-03T11:44:06.116+07:00
2022-04-26 12:31:23.617,840,1980508,1.114,4.833,0.2305,0,0,0,2026-05-03T11:44:06.127+07:00
2022-05-08 14:12:21.228,357,2388760,0.0,97.333,0.0,0,0,0,2026-05-03T11:44:06.137+07:00
2022-05-07 05:18:54.970,166,2121020,3.565,18.166,0.1962,1,0,0,2026-05-03T11:44:06.178+07:00
2022-05-06 01:01:04.628,453,2732220,19.356,60.131,0.3219,1,0,0,2026-05-03T11:44:06.189+07:00
2022-05-06 11:46:17.409,702,1586734,2.08,85.562,0.0243,0,0,0,2026-05-03T11:44:06.251+07:00
2022-04-28 01:47:21.635,862,370666,0.0,10.666,0.0,0,0,0,2026-05-03T11:44:06.282+07:00
2022-04-23 07:50:49.201,216,2370120,3.66,7.066,0.518,0,0,0,2026-05-03T11:44:06.302+07:00
2022-05-02 01:21:24.606,346,2740235,8.068,20.0,0.4034,1,1,0,2026-05-03T11:44:06.333+07:00
2022-04-25 06:04:42.209,973,321772,0.0,42.56,0.0,0,0,0,2026-05-03T11:44:06.375+07:00
2022-04-29 18:28:01.216,222,761357,44.073,218.846,0.2014,1,0,0,2026-05-03T11:44:06.385+07:00
2022-05-05 17:46:07.338,703,1476289,0.0,9.5,0.0,0,0,0,2026-05-03T11:44:06.405+07:00
2022-04-30 10:48:14.651,607,3699980,13.802,12.846,1.0,1,0,0,2026-05-03T11:44:06.426+07:00
2022-04-25 12:48:18.963,802,4317583,68.676,65.766,1.0,1,0,0,2026-05-03T11:44:06.447+07:00
2022-04-27 06:26:00.471,770,4125059,0.0,23.172,0.0,0,0,0,2026-05-03T11:44:06.457+07:00
2022-05-04 04:50:58.370,540,3517378,1.095,119.366,0.0092,0,0,0,2026-05-03T11:44:06.488+07:00
2022-05-07 14:19:02.887,73,3964088,18.53,27.066,0.6846,1,0,0,2026-05-03T11:44:06.499+07:00
2022-04-23 01:38:26.119,911,3866582,2.012,17.833,0.1128,0,0,0,2026-05-03T11:44:06.529+07:00
2022-05-06 12:24:11.437,920,701046,0.0,300.133,0.0,0,0,0,2026-05-03T11:44:06.540+07:00
2022-05-07 00:51:01.438,370,227108,34.131,31.866,1.0,1,0,0,2026-05-03T11:44:06.550+07:00
2022-05-07 11:17:38.984,923,4161616,3.876,0.0,0.0,0,0,0,2026-05-03T11:44:06.561+07:00
2022-04-28 17:04:26.686,325,1610714,1.077,82.44,0.0131,0,0,0,2026-05-03T11:44:06.612+07:00
2022-04-24 07:40:43.011,154,75577,7.47,5.4,1.0,1,0,0,2026-05-03T11:44:06.685+07:00
2022-05-06 05:29:23.778,990,1237371,1.606,19.92,0.0806,0,0,0,2026-05-03T11:44:06.716+07:00
2022-05-03 09:39:49.155,176,1340675,6.071,8.033,0.7558,0,0,0,2026-05-03T11:44:06.726+07:00
2022-05-07 08:39:20.103,856,3808459,1.234,0.0,0.0,0,0,0,2026-05-03T11:44:06.779+07:00
2022-04-23 06:59:35.766,122,3042204,1.398,12.516,0.1117,0,0,0,2026-05-03T11:44:06.811+07:00
2022-05-03 10:55:06.640,283,1677737,1.878,562.56,0.0033,0,0,0,2026-05-03T11:44:06.864+07:00
2022-05-01 02:49:14.531,781,511643,10.0,10.833,0.9231,1,0,0,2026-05-03T11:44:06.885+07:00
2022-05-05 12:17:12.262,944,2621231,4.449,298.566,0.0149,0,0,0,2026-05-03T11:44:06.896+07:00
2022-04-26 11:17:04.493,118,2458826,0.0,42.933,0.0,0,0,0,2026-05-03T11:44:06.916+07:00
2022-05-06 00:24:44.136,879,3000767,51.201,148.501,0.3448,1,0,0,2026-05-03T11:44:06.927+07:00
2022-05-04 04:09:13.778,391,2755712,30.341,208.916,0.1452,1,0,0,2026-05-03T11:44:06.989+07:00
2022-04-26 02:40:06.594,240,1702907,0.747,13.466,0.0555,0,0,0,2026-05-03T11:44:07.020+07:00
2022-04-30 14:51:21.765,712,1002115,11.159,9.866,1.0,1,0,0,2026-05-03T11:44:07.030+07:00
2022-04-23 00:16:38.190,831,1309719,25.443,38.666,0.658,1,0,0,2026-05-03T11:44:07.072+07:00
2022-05-04 09:31:20.191,413,2229794,0.0,16.566,0.0,0,0,0,2026-05-03T11:44:07.082+07:00
2022-05-05 03:00:48.057,920,2036769,0.0,8.933,0.0,0,0,0,2026-05-03T11:44:07.123+07:00
2022-04-22 11:48:02.210,21,1728830,4.02,184.6,0.0218,0,0,0,2026-05-03T11:44:07.134+07:00
2022-04-27 13:53:31.595,852,3119437,7.187,0.0,0.0,1,0,0,2026-05-03T11:44:07.144+07:00
2022-05-04 01:37:20.343,427,1661798,15.977,17.466,0.9147,1,0,0,2026-05-03T11:44:07.186+07:00
2022-04-30 17:32:28.047,640,4227369,9.554,7.675,1.0,1,0,0,2026-05-03T11:44:07.268+07:00
2022-04-30 11:30:13.484,920,477685,0.0,166.8,0.0,0,0,0,2026-05-03T11:44:07.300+07:00
2022-04-23 08:26:46.213,495,1466840,6.555,8.119,0.8074,0,0,0,2026-05-03T11:44:07.310+07:00
2022-05-08 12:54:35.328,322,1699706,1.496,80.8,0.0185,0,0,0,2026-05-03T11:44:07.372+07:00
2022-04-30 10:36:23.043,473,4029012,10.736,10.3,1.0,1,0,0,2026-05-03T11:44:07.435+07:00
2022-05-02 10:21:25.398,734,972476,0.768,30.0,0.0256,0,0,0,2026-05-03T11:44:07.486+07:00
2022-05-05 09:05:37.470,410,3745976,3.823,29.6,0.1292,0,0,0,2026-05-03T11:44:07.497+07:00
2022-05-01 10:00:55.086,0,1386275,117.238,21.133,1.0,1,0,0,2026-05-03T11:44:07.538+07:00
2022-04-25 04:59:52.748,157,3209425,2.926,6.733,0.4346,0,0,0,2026-05-03T11:44:07.559+07:00
2022-05-04 04:17:22.447,788,3235326,1.998,12.166,0.1642,0,0,0,2026-05-03T11:44:07.580+07:00
2022-04-24 10:49:14.359,401,105510,15.613,54.3,0.2875,1,0,0,2026-05-03T11:44:07.623+07:00
2022-04-30 11:51:36.798,996,189488,1.694,349.5,0.0048,0,0,0,2026-05-03T11:44:07.697+07:00
2022-04-23 10:34:08.468,329,372922,81.921,78.375,1.0,1,0,0,2026-05-03T11:44:07.708+07:00
2022-04-25 00:59:18.537,142,1267407,37.716,192.533,0.1959,1,0,0,2026-05-03T11:44:07.718+07:00
2022-04-27 23:33:32.893,447,4158172,0.0,40.0,0.0,0,0,0,2026-05-03T11:44:07.770+07:00
2022-05-04 09:57:41.693,128,2021969,0.0,20.9,0.0,0,0,0,2026-05-03T11:44:07.801+07:00
2022-05-01 07:26:06.326,71,1952517,0.0,0.0,0.0,0,0,0,2026-05-03T11:44:07.822+07:00
2022-04-30 04:34:56.181,725,4242657,0.0,37.066,0.0,0,0,0,2026-05-03T11:44:07.832+07:00
2022-04-26 09:04:57.824,859,275078,0.0,146.233,0.0,0,0,0,2026-05-03T11:44:07.842+07:00
2022-05-02 04:35:25.332,366,4259594,1.395,36.44,0.0383,0,0,0,2026-05-03T11:44:07.915+07:00
2022-04-25 05:40:42.594,68,672804,1.36,15.066,0.0903,0,0,0,2026-05-03T11:44:07.925+07:00
2022-04-25 10:26:04.887,366,2481934,0.943,151.566,0.0062,0,0,0,2026-05-03T11:44:07.997+07:00
2022-05-07 17:12:57.811,300,2884272,1.15,13.983,0.0822,1,0,0,2026-05-03T11:44:08.008+07:00
2022-04-24 06:36:02.606,134,2326772,12.878,13.3,0.9683,1,0,0,2026-05-03T11:44:08.018+07:00
2022-04-25 05:20:49.925,449,602000,20.492,0.0,0.0,1,1,0,2026-05-03T11:44:08.142+07:00
2022-04-26 08:47:55.087,230,2345252,7.95,43.733,0.1818,1,0,0,2026-05-03T11:44:08.152+07:00
2022-05-03 01:39:07.166,64,964208,4.798,91.666,0.0523,0,0,0,2026-05-03T11:44:08.163+07:00
2022-04-24 19:28:20.849,325,3804378,1.784,11.85,0.1505,0,0,0,2026-05-03T11:44:08.215+07:00
2022-05-01 04:17:10.173,0,1493223,1.528,300.0,0.0051,0,0,0,2026-05-03T11:44:08.256+07:00
2022-04-24 01:08:24.010,924,3363337,0.0,60.067,0.0,0,0,0,2026-05-03T11:44:08.267+07:00
2022-04-30 00:06:20.538,344,4160370,10.319,9.466,1.0,1,0,0,2026-05-03T11:44:08.277+07:00
2022-05-04 10:15:46.283,304,1732375,26.011,24.8,1.0,1,0,0,2026-05-03T11:44:08.287+07:00
2022-05-06 05:28:23.108,15,357959,9.059,0.0,0.0,1,0,0,2026-05-03T11:44:08.308+07:00
2022-05-04 01:06:21.177,145,3009398,2.195,70.8,0.031,0,0,0,2026-05-03T11:44:08.318+07:00
2022-05-08 10:02:02.890,542,965262,4.748,92.916,0.0511,0,0,0,2026-05-03T11:44:08.339+07:00
2022-05-07 10:23:32.387,225,1846093,73.293,73.733,0.994,1,0,0,2026-05-03T11:44:08.349+07:00
2022-04-22 23:34:07.306,457,2580716,16.568,23.133,0.7162,1,0,0,2026-05-03T11:44:08.380+07:00
2022-04-24 14:33:13.210,769,1127012,2.346,0.0,0.0,0,1,0,2026-05-03T11:44:08.421+07:00
2022-05-01 09:47:28.393,967,306339,15.956,8.433,1.0,1,0,0,2026-05-03T11:44:08.464+07:00
2022-04-26 03:46:07.986,734,4146565,1.529,252.366,0.0061,0,0,0,2026-05-03T11:44:08.506+07:00
2022-04-25 10:48:59.896,602,417979,3.961,111.4,0.0356,0,0,0,2026-05-03T11:44:08.517+07:00
2022-04-28 10:53:14.759,662,787272,2.674,153.85,0.0174,0,0,0,2026-05-03T11:44:08.538+07:00
2022-05-08 11:38:32.749,710,1438481,20.584,40.366,0.5099,1,0,0,2026-05-03T11:44:08.613+07:00
2022-04-23 00:31:51.010,709,2668497,48.27,84.283,0.5727,1,0,0,2026-05-03T11:44:08.633+07:00
2022-05-06 15:27:17.630,169,4263430,0.0,32.5,0.0,0,0,0,2026-05-03T11:44:08.685+07:00
2022-04-23 21:48:36.888,578,2954374,9.99,7.133,1.0,1,0,0,2026-05-03T11:44:08.727+07:00
2022-05-08 00:34:49.445,204,2128848,48.436,25.133,1.0,1,0,0,2026-05-03T11:44:08.768+07:00
2022-05-07 12:02:21.169,893,4208295,1.802,11.5,0.1567,0,0,0,2026-05-03T11:44:08.830+07:00
2022-04-27 08:28:30.844,856,127520,0.0,147.366,0.0,0,0,0,2026-05-03T11:44:08.840+07:00
2022-05-02 23:08:57.748,744,43500,3.808,10.733,0.3548,0,0,0,2026-05-03T11:44:08.861+07:00
2022-05-07 03:53:43.779,720,160553,4.242,190.0,0.0223,0,0,0,2026-05-03T11:44:08.882+07:00
2022-05-08 09:36:07.849,540,1625266,0.999,5.533,0.1806,0,0,0,2026-05-03T11:44:08.923+07:00
2022-04-26 04:38:11.845,26,20891,0.0,44.033,0.0,0,0,0,2026-05-03T11:44:09.006+07:00
2022-04-22 19:51:58.581,200,2727185,41.764,190.333,0.2194,1,0,0,2026-05-03T11:44:09.027+07:00
2022-05-07 11:28:31.025,744,1086356,4.288,23.5,0.1825,0,0,0,2026-05-03T11:44:09.037+07:00
2022-05-01 12:58:49.917,238,1737634,1.955,15.566,0.1256,0,0,0,2026-05-03T11:44:09.057+07:00
2022-04-28 08:59:49.095,956,2550151,24.576,11.878,1.0,1,0,0,2026-05-03T11:44:09.078+07:00
2022-04-25 12:05:42.938,336,3952561,4.354,18.4,0.2366,0,0,0,2026-05-03T11:44:09.099+07:00
2022-05-02 10:30:10.776,786,2538362,41.786,41.333,1.0,1,0,0,2026-05-03T11:44:09.109+07:00
2022-04-29 13:27:52.335,62,1812174,2.929,9.92,0.2953,0,0,0,2026-05-03T11:44:09.120+07:00
2022-05-06 07:33:23.983,723,4327571,152.929,152.72,1.0,1,0,0,2026-05-03T11:44:09.182+07:00
2022-05-03 05:43:53.448,772,2675559,1.464,6.266,0.2336,0,0,0,2026-05-03T11:44:09.212+07:00
2022-04-26 01:47:03.699,868,3178664,13.672,13.6,1.0,1,0,0,2026-05-03T11:44:09.244+07:00
2022-04-30 08:58:33.357,66,5933,16.713,82.32,0.203,1,0,0,2026-05-03T11:44:09.296+07:00
2022-04-26 08:29:29.419,625,4207414,5.21,131.166,0.0397,0,0,0,2026-05-03T11:44:09.420+07:00
2022-04-29 15:07:59.030,740,382569,5.52,16.2,0.3407,0,0,0,2026-05-03T11:44:09.431+07:00
2022-05-04 15:12:40.967,206,3492434,28.594,128.216,0.223,1,0,0,2026-05-03T11:44:09.441+07:00
2022-05-01 02:30:29.292,934,3943277,1.8,12.716,0.1416,0,0,0,2026-05-03T11:44:09.482+07:00
2022-04-26 14:44:00.783,15,2319801,1.871,74.86,0.025,0,0,0,2026-05-03T11:44:09.493+07:00
2022-04-29 02:06:59.339,793,2542735,0.0,62.1,0.0,0,0,0,2026-05-03T11:44:09.524+07:00
2022-05-07 03:05:15.013,242,1036125,3.541,150.133,0.0236,0,0,0,2026-05-03T11:44:09.585+07:00
2022-04-26 06:48:11.560,707,667076,14.79,8.433,1.0,1,0,0,2026-05-03T11:44:09.617+07:00
2022-05-06 14:28:56.036,357,524791,44.676,152.919,0.2922,1,0,0,2026-05-03T11:44:09.658+07:00
2022-04-28 03:43:34.845,202,2683066,1.333,19.766,0.0674,0,0,0,2026-05-03T11:44:09.680+07:00
2022-05-01 08:37:31.224,805,2089685,0.0,117.433,0.0,0,0,0,2026-05-03T11:44:09.701+07:00
2022-05-04 08:35:01.793,770,3503028,0.0,0.0,0.0,0,0,0,2026-05-03T11:44:09.723+07:00
2022-04-28 22:05:17.661,111,4048226,2.955,61.5,0.048,0,0,0,2026-05-03T11:45:02.571+07:00
2022-05-03 11:56:38.492,954,1321506,0.914,71.79,0.0127,0,0,0,2026-05-03T11:45:02.581+07:00
2022-05-08 12:05:08.286,346,1569751,9.363,8.266,1.0,1,0,0,2026-05-03T11:45:02.612+07:00
2022-05-04 12:18:29.569,308,354697,1.377,7.883,0.1747,0,0,0,2026-05-03T11:45:02.643+07:00
2022-05-05 03:17:15.351,830,797712,48.759,35.016,1.0,1,0,0,2026-05-03T11:45:02.653+07:00
2022-04-23 16:02:39.012,525,86618,2.474,0.0,0.0,0,0,0,2026-05-03T11:45:02.746+07:00
2022-05-05 23:43:34.416,879,1294292,0.031,8.6,0.0036,0,0,0,2026-05-03T11:45:02.809+07:00
2022-05-02 01:49:53.505,986,4214134,5.714,46.0,0.1242,0,0,0,2026-05-03T11:45:02.819+07:00
2022-04-29 10:19:23.799,725,699080,0.979,0.0,0.0,0,0,0,2026-05-03T11:45:02.840+07:00
2022-05-07 03:27:58.452,594,4035771,1.25,96.9,0.0129,0,0,0,2026-05-03T11:45:02.861+07:00
2022-05-02 23:12:03.580,407,1906828,0.0,9.683,0.0,0,0,0,2026-05-03T11:45:02.872+07:00
2022-05-02 15:26:38.929,16,3981552,1.258,18.283,0.0688,0,0,0,2026-05-03T11:45:02.882+07:00
2022-04-29 10:41:45.790,677,1361786,11.702,14.482,0.808,1,0,0,2026-05-03T11:45:02.977+07:00
2022-05-07 11:28:47.737,672,1469266,2.076,42.166,0.0492,0,0,0,2026-05-03T11:45:03.051+07:00
2022-05-06 04:42:19.003,292,2232898,12.837,75.466,0.1701,1,0,0,2026-05-03T11:45:03.156+07:00
2022-04-30 07:56:56.517,323,2564503,2.382,10.966,0.2172,0,0,0,2026-05-03T11:45:03.219+07:00
2022-05-01 15:19:04.010,967,3471455,160.759,159.766,1.0,1,0,0,2026-05-03T11:45:03.304+07:00
2022-05-06 14:06:56.727,134,2829615,19.386,18.375,1.0,1,0,0,2026-05-03T11:45:03.357+07:00
2022-05-07 11:24:33.325,954,3391715,0.0,8.0,0.0,0,0,0,2026-05-03T11:45:03.431+07:00
2022-05-04 18:28:34.855,50,1861874,15.692,126.084,0.1245,1,0,0,2026-05-03T11:45:03.463+07:00
2022-04-27 23:57:10.047,191,681051,1.88,12.733,0.1476,0,0,0,2026-05-03T11:45:03.473+07:00
2022-04-22 10:08:28.862,882,2414382,32.184,10.41,1.0,1,0,0,2026-05-03T11:45:03.495+07:00
2022-05-05 16:18:14.356,824,1165579,6.895,0.0,0.0,0,0,0,2026-05-03T11:45:03.569+07:00
2022-05-05 06:44:17.779,434,1626753,0.0,356.184,0.0,0,0,0,2026-05-03T11:45:03.580+07:00
2022-05-02 09:46:42.105,225,3950865,11.658,14.266,0.8172,1,0,0,2026-05-03T11:45:03.590+07:00
2022-05-07 14:54:36.398,295,2200990,0.0,147.133,0.0,0,0,0,2026-05-03T11:45:03.623+07:00
2022-05-06 00:51:32.655,879,677421,0.298,7.066,0.0422,0,0,0,2026-05-03T11:45:03.633+07:00
2022-05-02 15:42:00.031,76,1614233,0.0,38.0,0.0,0,0,0,2026-05-03T11:45:03.655+07:00
2022-04-23 07:59:39.786,739,1120889,0.0,423.433,0.0,0,0,0,2026-05-03T11:45:03.697+07:00
2022-04-29 13:02:46.910,559,1351710,1.554,259.731,0.006,0,0,0,2026-05-03T11:45:03.707+07:00
2022-04-28 01:26:44.716,211,1407708,14.075,0.0,0.0,1,0,0,2026-05-03T11:45:03.750+07:00
2022-05-03 16:24:16.751,702,2933945,0.0,7.683,0.0,0,0,0,2026-05-03T11:45:03.835+07:00
2022-05-03 00:47:11.605,797,503153,4.341,86.52,0.0502,0,0,0,2026-05-03T11:45:03.856+07:00
2022-04-30 19:12:45.153,169,3497746,4.641,11.84,0.392,0,0,0,2026-05-03T11:45:03.867+07:00
2022-05-06 06:10:59.964,681,3862830,2.224,27.9,0.0797,0,0,0,2026-05-03T11:45:03.878+07:00
2022-04-29 23:36:06.084,68,2563666,2.62,70.32,0.0373,0,0,0,2026-05-03T11:45:03.888+07:00
2022-04-27 00:16:59.562,787,192145,26.197,0.0,0.0,1,0,0,2026-05-03T11:45:03.909+07:00
2022-04-21 18:54:01.605,791,439468,4.353,324.266,0.0134,0,0,0,2026-05-03T11:45:03.931+07:00
2022-04-30 08:08:23.140,403,1511975,76.808,439.76,0.1747,1,0,0,2026-05-03T11:45:03.952+07:00
2022-05-06 11:56:55.723,473,3629705,4.427,138.95,0.0319,0,0,0,2026-05-03T11:45:03.984+07:00
2022-04-30 02:37:46.139,106,2708772,23.519,36.033,0.6527,1,0,0,2026-05-03T11:45:03.994+07:00
2022-04-25 10:06:50.374,695,1738220,10.455,10.266,1.0,1,0,0,2026-05-03T11:45:04.005+07:00
2022-05-03 12:28:30.166,868,134112,2.01,7.0,0.2871,0,0,0,2026-05-03T11:45:04.026+07:00
2022-04-27 13:05:31.191,177,2086325,26.968,8.433,1.0,1,0,0,2026-05-03T11:45:04.047+07:00
2022-04-30 05:10:28.910,462,2851959,4.649,68.0,0.0684,0,0,0,2026-05-03T11:45:04.068+07:00
2022-05-02 09:12:17.331,542,3591208,4.521,6.873,0.6578,0,0,0,2026-05-03T11:45:04.111+07:00
2022-05-02 08:58:13.413,7,2559903,9.05,8.366,1.0,1,0,0,2026-05-03T11:45:04.122+07:00
2022-04-26 12:31:23.617,840,1980508,1.114,4.833,0.2305,0,0,0,2026-05-03T11:45:04.133+07:00
2022-05-08 14:12:21.228,357,2388760,0.0,97.333,0.0,0,0,0,2026-05-03T11:45:04.143+07:00
2022-05-07 05:18:54.970,166,2121020,3.565,18.166,0.1962,1,0,0,2026-05-03T11:45:04.185+07:00
2022-05-06 01:01:04.628,453,2732220,19.356,60.131,0.3219,1,0,0,2026-05-03T11:45:04.196+07:00
2022-05-06 11:46:17.409,702,1586734,2.08,85.562,0.0243,0,0,0,2026-05-03T11:45:04.262+07:00
2022-04-28 01:47:21.635,862,370666,0.0,10.666,0.0,0,0,0,2026-05-03T11:45:04.296+07:00
2022-04-23 07:50:49.201,216,2370120,3.66,7.066,0.518,0,0,0,2026-05-03T11:45:04.317+07:00
2022-05-02 01:21:24.606,346,2740235,8.068,20.0,0.4034,1,1,0,2026-05-03T11:45:04.350+07:00
2022-04-25 06:04:42.209,973,321772,0.0,42.56,0.0,0,0,0,2026-05-03T11:45:04.393+07:00
2022-04-29 18:28:01.216,222,761357,44.073,218.846,0.2014,1,0,0,2026-05-03T11:45:04.403+07:00
2022-05-05 17:46:07.338,703,1476289,0.0,9.5,0.0,0,0,0,2026-05-03T11:45:04.425+07:00
2022-04-30 10:48:14.651,607,3699980,13.802,12.846,1.0,1,0,0,2026-05-03T11:45:04.446+07:00
2022-04-25 12:48:18.963,802,4317583,68.676,65.766,1.0,1,0,0,2026-05-03T11:45:04.470+07:00
2022-04-27 06:26:00.471,770,4125059,0.0,23.172,0.0,0,0,0,2026-05-03T11:45:04.490+07:00
2022-05-04 04:50:58.370,540,3517378,1.095,119.366,0.0092,0,0,0,2026-05-03T11:45:04.525+07:00
2022-05-07 14:19:02.887,73,3964088,18.53,27.066,0.6846,1,0,0,2026-05-03T11:45:04.536+07:00
2022-04-23 01:38:26.119,911,3866582,2.012,17.833,0.1128,0,0,0,2026-05-03T11:45:04.570+07:00
2022-05-06 12:24:11.437,920,701046,0.0,300.133,0.0,0,0,0,2026-05-03T11:45:04.581+07:00
2022-05-07 00:51:01.438,370,227108,34.131,31.866,1.0,1,0,0,2026-05-03T11:45:04.592+07:00
2022-05-07 11:17:38.984,923,4161616,3.876,0.0,0.0,0,0,0,2026-05-03T11:45:04.602+07:00
2022-04-28 17:04:26.686,325,1610714,1.077,82.44,0.0131,0,0,0,2026-05-03T11:45:04.655+07:00
2022-04-24 07:40:43.011,154,75577,7.47,5.4,1.0,1,0,0,2026-05-03T11:45:04.729+07:00
2022-05-06 05:29:23.778,990,1237371,1.606,19.92,0.0806,0,0,0,2026-05-03T11:45:04.761+07:00
2022-05-03 09:39:49.155,176,1340675,6.071,8.033,0.7558,0,0,0,2026-05-03T11:45:04.771+07:00
2022-05-07 08:39:20.103,856,3808459,1.234,0.0,0.0,0,0,0,2026-05-03T11:45:04.825+07:00
2022-04-23 06:59:35.766,122,3042204,1.398,12.516,0.1117,0,0,0,2026-05-03T11:45:04.857+07:00
2022-05-03 10:55:06.640,283,1677737,1.878,562.56,0.0033,0,0,0,2026-05-03T11:45:04.912+07:00
2022-05-01 02:49:14.531,781,511643,10.0,10.833,0.9231,1,0,0,2026-05-03T11:45:04.934+07:00
2022-05-05 12:17:12.262,944,2621231,4.449,298.566,0.0149,0,0,0,2026-05-03T11:45:04.946+07:00
2022-04-26 11:17:04.493,118,2458826,0.0,42.933,0.0,0,0,0,2026-05-03T11:45:04.969+07:00
2022-05-06 00:24:44.136,879,3000767,51.201,148.501,0.3448,1,0,0,2026-05-03T11:45:04.979+07:00
2022-05-04 04:09:13.778,391,2755712,30.341,208.916,0.1452,1,0,0,2026-05-03T11:45:05.047+07:00
2022-04-26 02:40:06.594,240,1702907,0.747,13.466,0.0555,0,0,0,2026-05-03T11:45:05.083+07:00
2022-04-30 14:51:21.765,712,1002115,11.159,9.866,1.0,1,0,0,2026-05-03T11:45:05.094+07:00
2022-04-23 00:16:38.190,831,1309719,25.443,38.666,0.658,1,0,0,2026-05-03T11:45:05.138+07:00
2022-05-04 09:31:20.191,413,2229794,0.0,16.566,0.0,0,0,0,2026-05-03T11:45:05.149+07:00
2022-05-05 03:00:48.057,920,2036769,0.0,8.933,0.0,0,0,0,2026-05-03T11:45:05.194+07:00
2022-04-22 11:48:02.210,21,1728830,4.02,184.6,0.0218,0,0,0,2026-05-03T11:45:05.205+07:00
2022-04-27 13:53:31.595,852,3119437,7.187,0.0,0.0,1,0,0,2026-05-03T11:45:05.216+07:00
2022-05-04 01:37:20.343,427,1661798,15.977,17.466,0.9147,1,0,0,2026-05-03T11:45:05.263+07:00
2022-04-30 17:32:28.047,640,4227369,9.554,7.675,1.0,1,0,0,2026-05-03T11:45:05.348+07:00
2022-04-30 11:30:13.484,920,477685,0.0,166.8,0.0,0,0,0,2026-05-03T11:45:05.380+07:00
2022-04-23 08:26:46.213,495,1466840,6.555,8.119,0.8074,0,0,0,2026-05-03T11:45:05.391+07:00
2022-05-08 12:54:35.328,322,1699706,1.496,80.8,0.0185,0,0,0,2026-05-03T11:45:05.454+07:00
2022-04-30 10:36:23.043,473,4029012,10.736,10.3,1.0,1,0,0,2026-05-03T11:45:05.517+07:00
2022-05-02 10:21:25.398,734,972476,0.768,30.0,0.0256,0,0,0,2026-05-03T11:45:05.569+07:00
2022-05-05 09:05:37.470,410,3745976,3.823,29.6,0.1292,0,0,0,2026-05-03T11:45:05.579+07:00
2022-05-01 10:00:55.086,0,1386275,117.238,21.133,1.0,1,0,0,2026-05-03T11:45:05.621+07:00
2022-04-25 04:59:52.748,157,3209425,2.926,6.733,0.4346,0,0,0,2026-05-03T11:45:05.642+07:00
2022-05-04 04:17:22.447,788,3235326,1.998,12.166,0.1642,0,0,0,2026-05-03T11:45:05.662+07:00
2022-04-24 10:49:14.359,401,105510,15.613,54.3,0.2875,1,0,0,2026-05-03T11:45:05.703+07:00
2022-04-30 11:51:36.798,996,189488,1.694,349.5,0.0048,0,0,0,2026-05-03T11:45:05.776+07:00
2022-04-23 10:34:08.468,329,372922,81.921,78.375,1.0,1,0,0,2026-05-03T11:45:05.787+07:00
2022-04-25 00:59:18.537,142,1267407,37.716,192.533,0.1959,1,0,0,2026-05-03T11:45:05.797+07:00
2022-04-27 23:33:32.893,447,4158172,0.0,40.0,0.0,0,0,0,2026-05-03T11:45:05.850+07:00
2022-05-04 09:57:41.693,128,2021969,0.0,20.9,0.0,0,0,0,2026-05-03T11:45:05.882+07:00
2022-05-01 07:26:06.326,71,1952517,0.0,0.0,0.0,0,0,0,2026-05-03T11:45:05.903+07:00
2022-04-30 04:34:56.181,725,4242657,0.0,37.066,0.0,0,0,0,2026-05-03T11:45:05.913+07:00
2022-04-26 09:04:57.824,859,275078,0.0,146.233,0.0,0,0,0,2026-05-03T11:45:05.923+07:00
2022-05-02 04:35:25.332,366,4259594,1.395,36.44,0.0383,0,0,0,2026-05-03T11:45:05.996+07:00
2022-04-25 05:40:42.594,68,672804,1.36,15.066,0.0903,0,0,0,2026-05-03T11:45:06.007+07:00
2022-04-25 10:26:04.887,366,2481934,0.943,151.566,0.0062,0,0,0,2026-05-03T11:45:06.079+07:00
2022-05-07 17:12:57.811,300,2884272,1.15,13.983,0.0822,1,0,0,2026-05-03T11:45:06.090+07:00
2022-04-24 06:36:02.606,134,2326772,12.878,13.3,0.9683,1,0,0,2026-05-03T11:45:06.100+07:00
2022-04-25 05:20:49.925,449,602000,20.492,0.0,0.0,1,1,0,2026-05-03T11:45:06.225+07:00
2022-04-26 08:47:55.087,230,2345252,7.95,43.733,0.1818,1,0,0,2026-05-03T11:45:06.236+07:00
2022-05-03 01:39:07.166,64,964208,4.798,91.666,0.0523,0,0,0,2026-05-03T11:45:06.246+07:00
2022-04-24 19:28:20.849,325,3804378,1.784,11.85,0.1505,0,0,0,2026-05-03T11:45:06.299+07:00
2022-05-01 04:17:10.173,0,1493223,1.528,300.0,0.0051,0,0,0,2026-05-03T11:45:06.341+07:00
2022-04-24 01:08:24.010,924,3363337,0.0,60.067,0.0,0,0,0,2026-05-03T11:45:06.352+07:00
2022-04-30 00:06:20.538,344,4160370,10.319,9.466,1.0,1,0,0,2026-05-03T11:45:06.362+07:00
